FLT_UID,LOBT,AIRCRAFT_ID,REGISTRATION,AIRCRAFT_TYPE_ICAO_ID,AIRCRAFT_OPERATOR,ADEP,ADES,ADES_FILED,AOBT_3,ARVT_3,TAXI_TIME_3,RTE_LEN_3,FLT_DUR_3,WK_TBL_CAT,ICAO_FLT_TYPE,OPERATING_AIRCRAFT_OPERATOR,AIRCRAFT_ADDRESS,COUNTRY,REGION
0073531020200113,2020-01-13T14:10:00Z,LOT3966,SPLIA,E75S,LOT,EPLB,EPWA,EPWA,2020-01-13T13:58:00Z,2020-01-13T14:27:20Z,5,93,24,M,S,LOT,48AD00,NA,NA
0071481420200113,2020-01-13T14:15:00Z,HKS167,LNONV,S92,HKS,ENXW,ENZV,ENZV,2020-01-13T14:17:00Z,2020-01-13T15:04:39Z,1,100,47,M,N,NA,NA,NA,NA
0073793520200113,2020-01-13T14:30:00Z,BHL242,NA,S92,BHL,ENGC,ENBR,ENBR,2020-01-13T14:30:00Z,2020-01-13T15:27:10Z,1,109,56,M,N,NA,NA,NA,NA
0073840520200113,2020-01-13T14:45:00Z,IFVAB,IFVAB,C25M,ZZZ,LERJ,LIPH,LIPH,2020-01-13T15:01:00Z,2020-01-13T17:05:20Z,5,750,119,L,N,NA,NA,NA,NA
0073777320200113,2020-01-13T15:00:00Z,SPDZW,NA,P06T,ZZZ,EPWT,EPWT,EPWT,2020-01-13T15:00:00Z,2020-01-13T16:44:00Z,10,52,94,L,X,NA,488EB4,NA,NA
0073801220200113,2020-01-13T15:00:00Z,BHL243,LNONB,S92,BHL,ENGA,ENQK,ENQK,2020-01-13T14:57:28Z,2020-01-13T15:05:48Z,1,11,7,M,N,NA,NA,NA,NA
0073813820200113,2020-01-13T15:10:00Z,BHL805,NA,S92,BHL,ENSE,ENQR,ENQR,2020-01-13T15:04:00Z,2020-01-13T15:24:51Z,1,5,20,M,N,NA,NA,NA,NA
0073801920200113,2020-01-13T15:20:00Z,BHL243,NA,S92,BHL,ENQK,ENBR,ENBR,2020-01-13T15:16:27Z,2020-01-13T16:07:29Z,1,93,50,M,N,NA,NA,NA,NA
0073767320200113,2020-01-13T15:30:00Z,BHL213,NA,S92,BHL,ENLE,ENZV,ENZV,2020-01-13T15:57:00Z,2020-01-13T16:56:13Z,1,168,58,M,N,NA,NA,NA,NA
0073814620200113,2020-01-13T15:30:00Z,BHL805,NA,S92,BHL,ENQR,ENFL,ENFL,2020-01-13T15:39:27Z,2020-01-13T16:19:21Z,1,82,39,M,N,NA,NA,NA,NA
0073989720200113,2020-01-13T15:30:00Z,BBX01A,OYHLM,A189,ZZZ,EHDT,EHKD,EHKD,2020-01-13T15:29:02Z,2020-01-13T16:29:03Z,1,113,59,M,N,NA,45A18D,NA,NA
0073978620200113,2020-01-13T15:40:00Z,BBX15A,OYHVB,A139,ZZZ,EHQM,EHKD,EHKD,2020-01-13T16:26:01Z,2020-01-13T16:39:58Z,1,23,13,L,N,NA,45A2C2,NA,NA
0073980120200113,2020-01-13T15:45:00Z,HNL06B,PHEUJ,A139,ZZZ,EHJA,EHKD,EHKD,2020-01-13T15:59:17Z,2020-01-13T16:44:38Z,1,86,44,L,N,NA,48507C,NA,NA
0073898220200113,2020-01-13T16:10:00Z,AXY1311,9HBOO,CRJ2,AXY,OEAO,LFMN,LFMN,2020-01-13T16:42:57Z,2020-01-13T22:07:40Z,10,1882,315,M,N,AXY,NA,NA,NA
0074126020200113,2020-01-13T16:10:00Z,BHL751,NA,S92,BHL,ENGC,ENBR,ENBR,2020-01-13T16:09:00Z,2020-01-13T17:09:01Z,1,103,59,M,N,NA,NA,NA,NA
0073878620200113,2020-01-13T16:15:00Z,BHL532,NA,S92,BHL,ENJS,ENZV,ENZV,2020-01-13T16:12:00Z,2020-01-13T17:02:35Z,1,103,50,M,N,NA,NA,NA,NA
0073901520200113,2020-01-13T16:25:00Z,AEA176,ECMNS,B788,AEA,SPJC,LEMD,LEMD,2020-01-13T16:50:00Z,2020-01-14T03:14:54Z,10,5222,615,H,S,AEA,34530C,NA,NA
0073844620200113,2020-01-13T16:30:00Z,HNL25C,PHEUE,A139,ZZZ,EHFR,EHKD,EHKD,2020-01-13T16:59:51Z,2020-01-13T17:34:57Z,1,58,34,L,N,NA,484F76,NA,NA
0074534120200113,2020-01-13T16:55:00Z,SAQ904,NA,B722,ZZZ,HLMS,LTFM,LTFM,2020-01-13T18:42:40Z,2020-01-13T21:32:58Z,0,1352,170,M,S,NA,04C00F,NA,NA
0073716220200113,2020-01-13T17:30:00Z,SPADM,NA,P06T,ZZZ,EPWT,EPWT,EPWT,2020-01-13T17:14:20Z,2020-01-13T19:40:00Z,10,51,136,L,X,NA,48806C,NA,NA
0074092120200113,2020-01-13T17:40:00Z,THY713,TCJNK,A333,THY,VGHS,LTFM,LTFM,2020-01-13T17:53:36Z,2020-01-14T02:09:00Z,10,3326,485,H,S,THY,NA,NA,NA
0073842220200113,2020-01-13T17:45:00Z,HNL05B,PHEUK,A139,ZZZ,EHLL,EHKD,EHKD,2020-01-13T17:33:45Z,2020-01-13T17:57:32Z,1,36,23,L,N,NA,485CFD,NA,NA
0074214820200113,2020-01-13T17:45:00Z,HNL45B,GSNSE,A139,ZZZ,EHKV,EHKD,EHKD,2020-01-13T17:27:30Z,2020-01-13T17:53:21Z,1,47,25,L,N,NA,406D10,NA,NA
0074270420200113,2020-01-13T17:55:00Z,HKS500,LNONV,S92,HKS,ENXW,ENZV,ENZV,2020-01-13T18:19:00Z,2020-01-13T19:10:15Z,1,109,50,M,N,NA,NA,NA,NA
0074050920200113,2020-01-13T18:00:00Z,HNL07B,PHSHP,A139,ZZZ,EHKE,EHKD,EHKD,2020-01-13T17:59:00Z,2020-01-13T18:30:21Z,1,60,30,L,N,NA,4845C0,NA,NA
0074268020200113,2020-01-13T18:00:00Z,BBX101,OYHLM,A189,ZZZ,EHLT,EHKD,EHKD,2020-01-13T18:20:17Z,2020-01-13T18:51:51Z,1,49,31,M,N,NA,45A18D,NA,NA
0072031520200113,2020-01-13T18:15:00Z,SVW29VM,LXEVM,F2TH,SVW,OEAO,LCLK,LCLK,2020-01-13T18:08:59Z,2020-01-13T20:13:20Z,10,752,114,M,N,SVW,4D0221,NA,NA
0073814020200113,2020-01-13T18:30:00Z,THY9NP,TCJFP,B738,THY,LTCB,LTFJ,LTFJ,2020-01-13T18:37:00Z,2020-01-13T19:52:00Z,12,499,63,M,S,SXS,NA,NA,NA
0074063520200113,2020-01-13T19:05:00Z,THY8CG,TCJFT,B738,THY,LTCB,LTAC,LTAC,2020-01-13T19:27:00Z,2020-01-13T20:18:00Z,5,306,46,M,S,THY,NA,NA,NA
0074205520200113,2020-01-13T19:15:00Z,PGT2863,TCNBS,A20N,PGT,LTCB,LTFJ,LTFJ,2020-01-13T19:21:00Z,2020-01-13T20:29:00Z,5,508,63,M,S,PGT,NA,NA,NA
0074459120200113,2020-01-13T19:20:00Z,HNL07C,PHEUK,A139,ZZZ,EHKE,EHKD,EHKD,2020-01-13T19:11:52Z,2020-01-13T19:49:57Z,1,61,37,L,N,NA,485CFD,NA,NA
0074268920200113,2020-01-13T19:35:00Z,NMB285,V5ANP,A332,NMB,FYWH,EDDF,EDDF,2020-01-13T19:32:19Z,2020-01-14T05:39:50Z,10,4504,598,H,S,NA,20103C,NA,NA-KH
0073635220200113,2020-01-13T20:05:00Z,RYR4117,EIEBY,B738,RYR,LEMI,EGCC,EGCC,2020-01-13T20:09:00Z,2020-01-13T23:00:11Z,5,1040,166,M,S,RYR,4CA740,NA,NA
0073896420200113,2020-01-13T20:40:00Z,TOM661,GTUII,B788,TOM,VOGO,EGCC,EGCC,2020-01-13T20:48:21Z,2020-01-14T07:13:05Z,10,4344,615,H,N,TOM,406D70,NA,NA
0074231820200113,2020-01-13T20:45:00Z,THY8DE,TCJPJ,A320,THY,LTFG,LTFM,LTFM,2020-01-13T20:52:00Z,2020-01-13T21:53:00Z,0,422,61,M,S,THY,NA,NA,NA
0073384820200113,2020-01-13T21:40:00Z,WUK1ZX,GWUKG,A321,WUK,EPLB,EGGW,EGGW,2020-01-13T21:47:00Z,2020-01-14T00:22:12Z,5,875,150,M,S,WUK,407510,NA,NA
0072900820200113,2020-01-13T22:35:00Z,GJI55,EILSY,GLF5,GJI,OEAO,LGAV,LGAV,2020-01-13T22:27:28Z,2020-01-14T01:26:50Z,10,1046,169,M,N,GJI,4CA785,NA,NA
0074963220200113,2020-01-13T23:25:00Z,HZSK3,HZSK3,GLF4,ZZZ,OEAO,LIRF,LIRF,2020-01-13T23:17:09Z,2020-01-14T03:38:01Z,10,1670,251,M,G,NA,710031,NA,NA
0074323220200113,2020-01-13T23:45:00Z,THY347,TCJYN,B739,THY,UCFM,LTFM,LTFM,2020-01-13T23:46:00Z,2020-01-14T04:57:00Z,10,2168,301,M,S,NA,4BAB2E,NA,NA
0074297120200113,2020-01-13T23:55:00Z,LOT165,SPLWC,B738,LOT,EPLB,LLBG,LLBG,2020-01-13T23:49:00Z,2020-01-14T03:01:40Z,5,1320,188,M,S,LOT,48AE82,NA,NA
0074651820200114,2020-01-14T00:15:00Z,PUE302,ECMFA,A343,PUE,SPJC,LEMD,LEMD,2020-01-14T00:25:00Z,2020-01-14T11:33:00Z,10,5174,658,H,S,NA,NA,NA,NA
0074615420200114,2020-01-14T01:00:00Z,PGT701,TCCRF,B738,PGT,UCFM,LTFJ,LTFJ,2020-01-14T01:07:00Z,2020-01-14T06:32:00Z,10,2159,315,M,S,PGT,NA,NA,NA
0074621120200114,2020-01-14T02:05:00Z,KLM744,PHBVG,B77W,KLM,SPJC,EHAM,EHAM,2020-01-14T02:06:00Z,2020-01-14T13:24:56Z,10,5726,669,H,S,KLM,484CBB,NA,NA
0074896620200114,2020-01-14T02:18:00Z,IBE6650,ECLEV,A346,IBE,SPJC,LEMD,LEMD,2020-01-14T02:34:00Z,2020-01-14T13:25:25Z,10,5320,641,H,S,IBE,3434CA,NA,NA
0074868220200114,2020-01-14T02:50:00Z,AFR483,FGSPP,B772,AFR,SPJC,LFPG,LFPG,2020-01-14T03:01:00Z,2020-01-14T14:32:03Z,10,5614,681,H,S,AFR,3949EF,NA,NA
0074799520200114,2020-01-14T02:55:00Z,THY7YQ,TCJFN,B738,THY,LTCB,LTFM,LTFM,2020-01-14T02:50:00Z,2020-01-14T04:05:00Z,5,500,70,M,S,THY,NA,NA,NA
0075050520200114,2020-01-14T03:00:00Z,THY7DC,TCJFR,B738,THY,LTFG,LTAC,LTAC,2020-01-14T02:55:00Z,2020-01-14T03:50:00Z,10,303,45,M,S,SXS,NA,NA,NA
0074543120200114,2020-01-14T03:55:00Z,LPE2484,CCBGD,B789,LPE,SPJC,LEMD,LEMD,2020-01-14T03:59:00Z,2020-01-14T14:45:50Z,10,5166,637,H,S,LPE,E80445,NA,NA
0075018420200114,2020-01-14T04:15:00Z,PGT2061,TCNCC,A20N,PGT,LTFG,LTFJ,LTFJ,2020-01-14T04:11:00Z,2020-01-14T05:08:00Z,0,384,57,M,S,PGT,NA,NA,NA
0075219920200114,2020-01-14T04:30:00Z,BAW260,GZBJK,B788,BAW,OPIS,EGLL,EGLL,2020-01-14T05:26:00Z,2020-01-14T14:09:17Z,10,3481,513,H,S,BAW,4074E3,NA,NA
0074812220200114,2020-01-14T05:10:00Z,LOT3970,SPEQG,DH8D,LOT,EPLB,EPWA,EPWA,2020-01-14T05:08:00Z,2020-01-14T05:44:32Z,5,121,32,M,S,LOT,489326,NA,NA
0075286020200114,2020-01-14T05:30:00Z,THY601,TCJOD,A333,THY,FLKK,LTFM,LTFM,2020-01-14T05:19:49Z,2020-01-14T13:22:00Z,10,3495,472,H,S,THY,4BA9E4,NA,NA
0075292020200114,2020-01-14T06:35:00Z,THY711D,TCLOA,A333,THY,OPIS,LTFM,LTFM,2020-01-14T06:49:51Z,2020-01-14T12:16:00Z,10,2217,316,H,S,THY,NA,NA,NA
0075081920200114,2020-01-14T06:50:00Z,PIA791,APBHV,B77W,PIA,OPIS,EGCC,EGBB,2020-01-14T07:15:00Z,2020-01-14T16:21:00Z,10,3656,536,H,S,NA,760916,NA,NA
0074204920200114,2020-01-14T07:00:00Z,HNL05A,PHEUE,A139,ZZZ,EHLL,EHKD,EHKD,2020-01-14T07:10:00Z,2020-01-14T07:26:47Z,1,37,16,L,N,NA,484F76,NA,NA
0075096620200114,2020-01-14T07:00:00Z,PGT19C,TCAIS,B738,PGT,LTCB,LTFJ,LTFJ,2020-01-14T07:10:00Z,2020-01-14T08:19:00Z,5,499,64,M,S,PGT,NA,NA,NA
0074877220200114,2020-01-14T07:05:00Z,HKS167,LNONV,S92,HKS,ENXW,ENZV,ENZV,2020-01-14T07:18:00Z,2020-01-14T07:58:23Z,1,100,39,M,N,NA,NA,NA,NA
0075251420200114,2020-01-14T07:05:00Z,THY3AJ,TCJFJ,B738,THY,LTCB,LTAC,LTAC,2020-01-14T07:26:00Z,2020-01-14T08:27:00Z,5,306,56,M,S,THY,NA,NA,NA
0074207420200114,2020-01-14T07:15:00Z,HNL25A,PHEUK,A139,ZZZ,EHGO,EHKD,EHKD,2020-01-14T07:21:23Z,2020-01-14T08:12:11Z,1,97,50,L,N,NA,485CFD,NA,NA
0074525520200114,2020-01-14T07:15:00Z,BHL809,NA,S92,BHL,ENQR,ENFL,ENFL,2020-01-14T09:29:00Z,2020-01-14T10:02:15Z,1,82,32,M,N,NA,NA,NA,NA
0074529320200114,2020-01-14T07:25:00Z,BHL304,NA,S92,BHL,ENWV,ENZV,ENZV,2020-01-14T08:14:00Z,2020-01-14T09:16:00Z,1,177,61,M,N,NA,NA,NA,NA
0074206420200114,2020-01-14T07:30:00Z,HNL06A,PHSHP,A139,ZZZ,EHJA,EHKD,EHKD,2020-01-14T07:29:00Z,2020-01-14T08:23:56Z,1,90,54,L,N,NA,4845C0,NA,NA
0074517720200114,2020-01-14T07:30:00Z,BHL244,NA,S92,BHL,ENGC,ENBR,ENBR,2020-01-14T10:00:22Z,2020-01-14T10:48:12Z,1,104,47,M,N,NA,NA,NA,NA
0075503820200114,2020-01-14T07:45:00Z,BBC007,S2AJY,B789,BBC,VGHS,EGCC,EGCC,2020-01-14T07:57:00Z,2020-01-14T19:25:46Z,10,4544,679,H,S,NA,70209F,NA,NA
0075398620200114,2020-01-14T07:50:00Z,THY1RG,TCJGB,B738,THY,LTCB,LTFJ,LTFJ,2020-01-14T07:52:00Z,2020-01-14T09:08:00Z,5,524,71,M,S,THY,NA,NA,NA
0075697720200114,2020-01-14T08:15:00Z,BBX01A,OYHLM,A189,ZZZ,EHLT,EHKD,EHKD,2020-01-14T08:14:00Z,2020-01-14T08:37:57Z,1,48,23,M,N,NA,45A18D,NA,NA
0074537920200114,2020-01-14T08:25:00Z,BHL205,NA,S92,BHL,ENWS,ENLE,ENLE,2020-01-14T08:25:00Z,2020-01-14T08:31:23Z,1,10,5,M,N,NA,NA,NA,NA
0074538620200114,2020-01-14T08:45:00Z,BHL205,NA,S92,BHL,ENLE,ENZV,ENZV,2020-01-14T09:12:00Z,2020-01-14T10:12:03Z,1,170,59,M,N,NA,NA,NA,NA
0075682120200114,2020-01-14T08:45:00Z,PIA785,APBHW,B77W,PIA,OPIS,EGLL,EGLL,2020-01-14T08:53:00Z,2020-01-14T17:23:03Z,10,3498,500,H,S,NA,760917,NA,NA
0074206820200114,2020-01-14T09:00:00Z,HNL05B,PHEUE,A139,ZZZ,EHLL,EHKD,EHKD,2020-01-14T08:59:00Z,2020-01-14T09:18:12Z,1,36,18,L,N,NA,484F76,NA,NA
0074593520200114,2020-01-14T09:12:00Z,JAF2754,OOTEA,E190,JAF,DTNH,EBBR,EBBR,2020-01-14T09:28:00Z,2020-01-14T12:20:42Z,8,1035,165,M,S,JAF,44D0A1,NA,NA
0071590620200114,2020-01-14T09:15:00Z,SPEVA,SPEVA,P46T,ZZZ,EPRU,EPGD,EPGD,2020-01-14T09:26:53Z,2020-01-14T10:41:05Z,10,233,64,L,G,NA,489300,NA,NA
0074519620200114,2020-01-14T09:15:00Z,BHL248,NA,S92,BHL,ENQG,ENBR,ENBR,2020-01-14T10:22:02Z,2020-01-14T11:12:22Z,1,105,49,M,N,NA,NA,NA,NA
0075916120200114,2020-01-14T09:15:00Z,BHL6012,LNONY,S92,BHL,ENUG,ENHF,ENHF,2020-01-14T09:13:36Z,2020-01-14T09:45:58Z,1,49,31,M,N,NA,NA,NA,NA
0074522920200114,2020-01-14T09:30:00Z,BHL251,NA,S92,BHL,ENQS,ENBR,ENBR,2020-01-14T10:35:14Z,2020-01-14T11:28:09Z,1,115,52,M,N,NA,NA,NA,NA
0075889220200114,2020-01-14T09:35:00Z,FALCN20,NA,F16,ZZZ,GMMG,GMMG,GMMG,2020-01-14T09:35:00Z,2020-01-14T11:05:00Z,10,83,80,M,M,NA,NA,NA,NA
0074772520200114,2020-01-14T09:40:00Z,EZY6014,GUZLA,A20N,EZY,LEMI,EGGD,EGGD,2020-01-14T09:44:00Z,2020-01-14T12:04:00Z,10,904,130,M,S,EZY,407793,NA,NA
0075545320200114,2020-01-14T09:40:00Z,THY21Y,TCJFH,B738,THY,LTCB,LTFM,LTFM,2020-01-14T09:37:00Z,2020-01-14T10:54:00Z,5,500,72,M,S,THY,NA,NA,NA
0076090120200114,2020-01-14T09:40:00Z,FALCN24,NA,F16,ZZZ,GMMG,GMMG,GMMG,2020-01-14T09:40:00Z,2020-01-14T11:10:00Z,10,83,80,M,M,NA,NA,NA,NA
0075797320200114,2020-01-14T09:45:00Z,RMAF239,CNAOS,C130,ZZZ,GMMP,GMML,GMML,2020-01-14T09:30:00Z,2020-01-14T11:54:31Z,10,563,135,M,M,NA,NA,NA,NA
0075557720200114,2020-01-14T09:50:00Z,THY1XD,TCJPK,A320,THY,LTFG,LTFM,LTFM,2020-01-14T09:45:00Z,2020-01-14T10:52:00Z,0,422,67,M,S,THY,NA,NA,NA
0076082720200114,2020-01-14T10:00:00Z,RMAF207,CNAOJ,C130,ZZZ,GMMP,GMME,GMME,2020-01-14T10:00:00Z,2020-01-14T10:20:28Z,10,45,10,M,M,NA,NA,NA,NA
0074938920200114,2020-01-14T10:05:00Z,HKS170,LNONV,S92,HKS,ENJS,ENZV,ENZV,2020-01-14T10:12:00Z,2020-01-14T10:50:01Z,1,101,37,M,N,NA,NA,NA,NA
0074229820200114,2020-01-14T10:25:00Z,HNL05C,PHEUE,A139,ZZZ,EHLL,EHKD,EHKD,2020-01-14T10:25:00Z,2020-01-14T10:44:54Z,1,37,19,L,N,NA,NA,NA,NA
0074980520200114,2020-01-14T10:30:00Z,JAF4PT,OOJVA,E190,JAF,LEMI,EBCI,EBCI,2020-01-14T10:35:00Z,2020-01-14T12:57:02Z,5,923,137,M,S,JAF,44AAC1,NA,NA
0075695220200114,2020-01-14T10:35:00Z,BBX15A,OY,A139,ZZZ,EHQH,EHKD,EHKD,2020-01-14T10:34:00Z,2020-01-14T11:00:38Z,1,27,26,L,N,NA,45A1AC,NA,NA
0075708620200114,2020-01-14T10:35:00Z,PIA701,APBGL,B772,PIA,OPIS,EGCC,EGCC,2020-01-14T11:02:00Z,2020-01-14T19:36:52Z,10,3567,505,H,S,NA,7608EC,NA,NA
0075995520200114,2020-01-14T10:50:00Z,TCCJA,TCCJA,C25A,ZZZ,LTCB,LTAC,LTAC,2020-01-14T11:06:00Z,2020-01-14T11:59:00Z,5,258,48,L,X,NA,NA,NA,NA
0074238120200114,2020-01-14T11:00:00Z,HNL17A,PHSHP,A139,ZZZ,EHFB,EHKD,EHKD,2020-01-14T10:39:56Z,2020-01-14T11:46:47Z,1,123,66,L,N,NA,4845C0,NA,NA
0074863620200114,2020-01-14T11:00:00Z,RMAF356,CNAMO,C27J,ZZZ,GMMP,GMMP,GMMP,2020-01-14T11:00:00Z,2020-01-14T12:36:00Z,10,330,86,M,M,NA,0200A5,NA,NA
0074918920200114,2020-01-14T11:15:00Z,RAM435,CNCOG,AT76,RAM,GMAG,GMAT,GMAT,2020-01-14T11:14:00Z,2020-01-14T11:43:05Z,10,70,19,M,S,NA,NA,NA,NA
0074070820200114,2020-01-14T11:20:00Z,JGH062,HBALN,AT45,ZZZ,LYPR,LFSB,LFSB,2020-01-14T11:27:00Z,2020-01-14T14:07:43Z,5,700,156,M,N,IMX,4B012B,NA,NA
0075722320200114,2020-01-14T11:25:00Z,THY3FS,TCJFK,B738,THY,LTCT,LTFJ,LTFJ,2020-01-14T11:53:00Z,2020-01-14T13:54:00Z,5,796,116,M,S,THY,NA,NA,NA
0075935820200114,2020-01-14T11:30:00Z,BHL602,LNONY,S92,BHL,ENUG,ENHF,ENHF,2020-01-14T11:15:52Z,2020-01-14T11:46:56Z,1,49,30,M,N,NA,NA,NA,NA
0075956120200114,2020-01-14T11:40:00Z,THY6473,TCJDR,A332,THY,VGHS,LTBA,LTBA,2020-01-14T12:06:03Z,2020-01-14T20:36:00Z,10,3330,500,H,S,THY,NA,NA,NA
0074247920200114,2020-01-14T11:45:00Z,IBB5601,ECNHA,E295,IBB,LEMI,GCLP,GCLP,2020-01-14T11:53:00Z,2020-01-14T14:36:33Z,5,974,159,M,S,IBB,346398,NA,NA
0075992420200114,2020-01-14T11:45:00Z,BHL305,NA,S92,BHL,ENWV,ENZV,ENZV,2020-01-14T12:40:00Z,2020-01-14T13:43:01Z,1,178,62,M,N,NA,NA,NA,NA
0076000420200114,2020-01-14T11:45:00Z,BHL207,NA,S92,BHL,ENLE,ENZV,ENZV,2020-01-14T12:05:00Z,2020-01-14T13:05:10Z,1,170,59,M,N,NA,NA,NA,NA
0076003420200114,2020-01-14T11:45:00Z,BHL404,NA,S92,BHL,ENWA,ENZV,ENZV,2020-01-14T11:55:00Z,2020-01-14T12:46:58Z,1,119,51,M,N,NA,NA,NA,NA
0076104120200114,2020-01-14T11:45:00Z,BBX01B,OYHLM,A189,ZZZ,EKAF,EHKD,EHKD,2020-01-14T11:36:00Z,2020-01-14T13:04:35Z,2,179,87,M,N,NA,45A18D,NA,NA
0076103420200114,2020-01-14T12:00:00Z,HNL05D,PHEUE,A139,ZZZ,EHLL,EHKD,EHKD,2020-01-14T12:00:00Z,2020-01-14T12:19:58Z,1,37,19,L,N,NA,NA,NA,NA
0074243420200114,2020-01-14T12:15:00Z,HNL25B,PHEUK,A139,ZZZ,EHKP,EHKD,EHKD,2020-01-14T12:14:00Z,2020-01-14T12:44:20Z,1,43,29,L,N,NA,485CFD,NA,NA
0075822820200114,2020-01-14T12:15:00Z,THY7QM,TCJPJ,A320,THY,LTCU,LTFM,LTFM,2020-01-14T12:15:00Z,2020-01-14T14:00:00Z,5,632,100,M,S,THY,NA,NA,NA
0076009520200114,2020-01-14T12:20:00Z,BHL473,NA,S92,BHL,ENWE,ENZV,ENZV,2020-01-14T12:35:00Z,2020-01-14T13:16:52Z,1,144,41,M,N,NA,NA,NA,NA
0076007720200114,2020-01-14T12:45:00Z,BHL210,NA,S92,BHL,ENLE,ENZV,ENZV,2020-01-14T13:30:00Z,2020-01-14T14:32:31Z,1,170,62,M,N,NA,NA,NA,NA
0076421720200114,2020-01-14T12:45:00Z,SHAFT69,40125E,LJ35,ZZZ,OJMS,LGSA,LGSA,2020-01-14T13:03:00Z,2020-01-14T15:11:18Z,10,677,118,M,M,DOD,AE0192,NA,NA
0076438320200114,2020-01-14T13:00:00Z,AZQ4728,4KAZ60,IL76,AZQ,OADY,UBBB,UBBB,2020-01-14T12:52:39Z,2020-01-14T16:09:00Z,10,917,186,H,S,NA,NA,NA,NA
0075041220200114,2020-01-14T13:05:00Z,HKS171,LNONV,S92,HKS,ENJS,ENZV,ENZV,2020-01-14T13:01:00Z,2020-01-14T13:39:17Z,1,99,37,M,N,NA,NA,NA,NA
0075929020200114,2020-01-14T13:05:00Z,THY32C,TCJFC,B738,THY,LTCT,LTFM,LTFM,2020-01-14T13:18:00Z,2020-01-14T15:14:00Z,5,760,111,M,S,THY,NA,NA,NA
0076314220200114,2020-01-14T13:10:00Z,BHL807,NA,S92,BHL,ENSE,ENFL,ENFL,2020-01-14T13:02:25Z,2020-01-14T13:37:28Z,1,84,34,M,N,NA,NA,NA,NA
0076216620200114,2020-01-14T13:30:00Z,BHL246,NA,S92,BHL,ENGC,ENBR,ENBR,2020-01-14T13:44:00Z,2020-01-14T14:33:47Z,1,103,49,M,N,NA,NA,NA,NA
0075937320200114,2020-01-14T13:45:00Z,LWA300,5AWLB,A319,ZZZ,HLMS,LTFM,LTFM,2020-01-14T14:04:12Z,2020-01-14T16:58:00Z,0,1356,174,M,S,NA,018087,NA,NA
0076354620200114,2020-01-14T13:50:00Z,HNL14A,PHSHP,A139,ZZZ,EHPG,EHKD,EHKD,2020-01-14T13:49:00Z,2020-01-14T14:28:37Z,1,73,39,L,N,NA,4845C0,NA,NA
0075119020200114,2020-01-14T14:10:00Z,RCH787,10187A,C17,RCH,OJMS,LERT,LERT,2020-01-14T15:01:00Z,2020-01-14T20:45:00Z,10,2194,334,H,M,DOD,AE10B6,NA,NA
0075817420200114,2020-01-14T14:10:00Z,LOT3966,SPLIB,E75S,LOT,EPLB,EPWA,EPWA,2020-01-14T14:00:00Z,2020-01-14T14:32:22Z,5,114,27,M,S,LOT,48AD01,NA,NA
0076383720200114,2020-01-14T14:15:00Z,BHL812,NA,S92,BHL,ENQV,ENFL,ENFL,2020-01-14T14:19:41Z,2020-01-14T14:52:23Z,1,75,32,M,N,NA,NA,NA,NA
0076351420200114,2020-01-14T14:40:00Z,BHL245,LNONC,S92,BHL,ENQK,ENQW,ENQW,2020-01-14T15:11:15Z,2020-01-14T15:17:04Z,1,5,5,M,N,NA,NA,NA,NA
0075051320200114,2020-01-14T14:55:00Z,HKS601,LNOQL,S92,HKS,ENQL,ZZZZ,ZZZZ,2020-01-14T14:55:00Z,2020-01-14T14:57:30Z,1,2,2,M,N,NA,NA,NA,NA
0076357020200114,2020-01-14T15:00:00Z,BHL245,NA,S92,BHL,ENQW,ENBR,ENBR,2020-01-14T15:24:33Z,2020-01-14T16:10:57Z,1,98,45,M,N,NA,NA,NA,NA
0076526720200114,2020-01-14T15:00:00Z,RMAF325,NA,CN35,ZZZ,GMMP,GMME,GMME,2020-01-14T15:00:00Z,2020-01-14T15:22:34Z,10,45,13,M,M,NA,NA,NA,NA
0076613520200114,2020-01-14T15:00:00Z,SHW02B,OYHNK,EC35,ZZZ,EKDT,EKEB,EKEB,2020-01-14T15:30:00Z,2020-01-14T15:55:00Z,2,51,23,L,G,NA,45A1CB,NA,NA
0076393220200114,2020-01-14T15:10:00Z,BHL805,NA,S92,BHL,ENQR,ENSE,ENSE,2020-01-14T15:47:59Z,2020-01-14T15:53:47Z,1,5,5,M,N,NA,NA,NA,NA
0076443320200114,2020-01-14T15:15:00Z,BBX01A,OYHLM,A189,ZZZ,EHDT,EHKD,EHKD,2020-01-14T15:13:24Z,2020-01-14T16:16:58Z,1,113,63,M,N,NA,45A18D,NA,NA
0076397120200114,2020-01-14T15:30:00Z,BHL805,NA,S92,BHL,ENSE,ENFL,ENFL,2020-01-14T16:03:06Z,2020-01-14T16:46:00Z,1,96,42,M,N,NA,NA,NA,NA
0076028320200114,2020-01-14T15:40:00Z,BHL465,NA,S92,BHL,ENWI,ZZZZ,ZZZZ,2020-01-14T15:40:00Z,2020-01-14T16:19:24Z,1,60,38,M,N,NA,NA,NA,NA
0076370420200114,2020-01-14T16:00:00Z,HNL25C,PHEUK,A139,ZZZ,EHFR,EHKD,EHKD,2020-01-14T15:59:00Z,2020-01-14T17:00:03Z,1,57,60,L,N,NA,485CFD,NA,NA
